,epoch,train_loss,train_mse,test_mse,dev_mse,acc_train,acc_test,acc_dev,mean_pred_train,mean_pred_dev,mean_pred_test,std_pred_train,std_pred_dev,std_pred_test
0,584,690316.1875,911886.0,11587884.0,7782454.0,0.165,-0.005,-4.355,0.8134593,0.30933657,1.6012322,15.910394,1.7707237,13.258326
0,585,1535921.25,783517.94,11515931.0,10244817.0,0.165,-0.005,-5.89,1.2762504,1.6385578,3.1699982,16.081337,1.9061668,15.297722
0,586,1329544.0,527420.2,11576686.0,20764220.0,0.165,-0.005,-12.455,0.94068235,0.54964304,2.5446796,16.800562,1.8312526,22.317486
0,587,684119.1875,534851.8,11539220.0,27986234.0,0.165,-0.005,-16.96,1.1349185,1.0789206,3.3648455,17.154657,1.9056916,25.991966
0,588,1995392.25,1052204.5,12367813.0,51973856.0,0.165,-0.04,-31.93,1.2565597,1.6364731,4.2988214,18.124994,4.9334826,35.626892
0,589,978560.0,1555691.9,15472173.0,65787972.0,0.16333333333333333,-0.175,-40.545,0.9416724,1.124902,3.555757,18.582891,9.985208,40.21835
0,590,2117525.25,1018292.4,12417635.0,52208916.0,0.165,-0.045,-32.075,1.2394878,1.6206634,4.261631,18.092453,5.018834,35.70112
0,591,579320.0,770761.94,11648227.0,43591824.0,0.165,-0.01,-26.7,1.1338024,1.1354017,3.7568874,17.763971,2.4503088,32.586258
0,592,554192.9375,582693.9,11568471.0,33768704.0,0.165,-0.005,-20.57,1.0066746,0.7314541,3.1281211,17.350388,1.8817554,28.623028
0,593,1446438.625,631556.94,11526330.0,37111400.0,0.165,-0.005,-22.655,1.2054441,1.3248422,3.815053,17.48321,1.9595436,29.995346
0,594,967132.8125,539305.9,11531306.0,30624240.0,0.165,-0.005,-18.605,1.0375092,0.84402066,3.1290553,17.194532,1.8447042,27.221296
0,595,1184499.5,609166.44,11500874.0,16411369.0,0.165,-0.005,-9.74,1.1396286,1.2263064,3.0153115,16.398964,1.8565563,19.687801
0,596,552087.8125,958462.06,11515075.0,8755542.0,0.165,-0.005,-4.965,1.0230016,0.94958216,2.334521,15.808921,1.8283116,14.114823
0,597,1226926.875,981426.4,11533802.0,8535946.0,0.165,-0.005,-4.825,0.9867401,0.83802736,2.2213044,15.782819,1.8379184,13.935355
0,598,1907840.375,600325.5,11523437.0,17207322.0,0.165,-0.005,-10.235,1.1221995,1.1549488,3.0173523,16.41604,1.9010038,20.20099
0,599,884755.75,569183.3,11553509.0,35133948.0,0.165,-0.005,-21.42,1.0588304,0.8860449,3.348421,17.336464,1.9637885,29.214558
0,600,625569.6875,898958.0,12415578.0,51338470.0,0.165,-0.045,-31.53,1.1084142,1.2731727,3.8600416,17.962376,5.0152435,35.42869
0,601,909340.6875,1883870.1,21380422.0,79190024.0,0.16333333333333333,-0.435,-48.91,1.2377919,2.593263,4.705679,18.846485,15.677713,44.102047
0,602,3173692.75,1437677.8,16407852.0,67525940.0,0.165,-0.22,-41.63,0.9537044,1.3625364,3.6664002,18.516727,11.06614,40.733353
0,603,869457.625,873106.0,12139994.0,49226536.0,0.165,-0.03,-30.215,1.364645,1.991405,4.59492,17.881556,4.237126,34.598213
0,604,1366666.125,526557.25,11608484.0,23848348.0,0.165,-0.01,-14.38,0.9052186,0.4916417,2.5511265,16.797932,1.8609885,23.945871
0,605,536667.8125,909438.3,11543249.0,9783212.0,0.165,-0.005,-5.605,1.0542657,1.044774,2.4788504,15.867075,1.8659574,14.9510145
0,606,1199086.875,1246182.1,11508444.0,5922608.0,0.165,-0.005,-3.195,1.1417959,1.3503718,2.5218148,15.490775,1.858173,11.309226
0,607,1179490.5,1135909.1,11565942.0,6953534.5,0.165,-0.005,-3.84,0.833912,0.41750944,1.6343113,15.623547,1.7847595,12.467179
0,608,1134807.0,728905.25,11499116.0,13495649.0,0.165,-0.005,-7.92,1.2668538,1.6147139,3.2840774,16.153307,1.914965,17.748922
0,609,728357.375,509165.38,11548255.0,25873136.0,0.16666666666666666,-0.005,-15.645,0.9963444,0.7230516,2.8763175,16.908178,1.8948998,25.001936
0,610,541123.4375,697776.4,11645414.0,42426164.0,0.165,-0.01,-25.97,1.0473043,0.8792363,3.4604352,17.647919,2.459951,32.18071
0,611,553949.1875,1116979.6,13681577.0,57951052.0,0.165,-0.1,-35.66,1.299968,2.014488,4.566662,18.207783,7.5116577,37.63837
0,612,1645556.375,1002990.75,13031263.0,54290140.0,0.165,-0.07,-33.375,0.9710151,0.9502461,3.4911916,18.094883,6.241379,36.47513
0,613,545807.5625,961036.8,12794150.0,53147884.0,0.165,-0.06,-32.66,1.1875526,1.5698471,4.1365476,18.043776,5.8095045,36.0298
0,614,768245.5,738373.6,11761614.0,44566660.0,0.165,-0.015,-27.305,1.173165,1.3218987,3.9023805,17.722864,2.9147139,32.939453
0,615,2196920.25,542270.4,11596411.0,21016638.0,0.165,-0.005,-12.615,0.9177176,0.54234743,2.4998689,16.640892,1.8606572,22.431097
0,616,537793.0625,1141280.6,11520378.0,7043370.0,0.165,-0.005,-3.895,1.2083452,1.5342088,2.8010392,15.599307,1.907267,12.441207
0,617,3073771.25,1249475.4,11558433.0,6038713.0,0.165,-0.005,-3.27,0.8778881,0.569696,1.7110504,15.495431,1.7968552,11.506042
0,618,1432937.25,869985.0,11507844.0,10787593.0,0.165,-0.005,-6.23,1.1552727,1.323475,2.8144822,15.906004,1.8717983,15.781875
0,619,585880.1875,581892.44,11538662.0,18758570.0,0.165,-0.005,-11.205,1.0324342,0.88528144,2.7529492,16.44253,1.8785495,21.17025
0,620,2246619.25,659292.5,11694479.0,42984176.0,0.165,-0.01,-26.32,1.0401127,0.8990956,3.4337962,17.580248,2.695388,32.400753
0,621,2159774.25,795308.0,12345507.0,49812340.0,0.165,-0.04,-30.58,1.2625847,1.7233278,4.283304,17.811533,4.9030476,34.86643
0,622,810880.25,739206.25,12143567.0,47705868.0,0.165,-0.03,-29.265,0.95750856,0.776995,3.3126829,17.733038,4.1978593,34.166935
0,623,656356.9375,800150.44,12574525.0,51137980.0,0.165,-0.05,-31.405,1.245562,1.7159828,4.283208,17.828842,5.3979115,35.325016
0,624,691775.875,705433.9,12110285.0,47514720.0,0.165,-0.03,-29.145,1.1146069,1.2425784,3.80625,17.687061,4.133891,34.054092
0,625,561202.375,585857.9,11660755.0,40891228.0,0.165,-0.01,-25.015,1.0062573,0.78159934,3.321828,17.421314,2.3106968,31.567905
0,626,929482.0,504148.75,11540782.0,27598184.0,0.16666666666666666,-0.005,-16.72,1.2281375,1.4249688,3.666432,16.80867,1.9267626,25.764599
0,627,625442.375,757691.8,11591320.0,14855511.0,0.165,-0.005,-8.77,0.8578739,0.41621968,2.1048875,16.09436,1.7871616,18.744745
0,628,1052635.0,937587.8,11517668.0,11314642.0,0.165,-0.005,-6.56,1.1636008,1.3567898,2.8893085,15.812077,1.8424275,16.175533
0,629,1778006.25,712951.94,11521701.0,16007252.0,0.165,-0.005,-9.485,1.1130255,1.162475,2.9208443,16.134417,1.8322293,19.463806
0,630,1036034.5625,503209.0,11570527.0,28308508.0,0.16666666666666666,-0.005,-17.165,0.93634236,0.56353265,2.7688491,16.809132,1.8460953,26.194057
0,631,717044.5625,695900.25,12295826.0,48924070.0,0.165,-0.04,-30.025,1.3157078,1.8864119,4.4411745,17.639105,4.774096,34.53658
0,632,1761393.125,761745.06,12903616.0,52165900.0,0.165,-0.065,-32.05,0.9036322,0.76116693,3.249807,17.767519,6.0038643,35.7678
0,633,1264435.5,567129.1,11688293.0,42455416.0,0.165,-0.01,-25.99,1.1959852,1.3893033,3.9611497,17.378473,2.7215853,32.14602
0,634,1659349.875,581172.5,11547620.0,21719242.0,0.165,-0.005,-13.05,1.1212505,1.1569535,3.1996348,16.420345,1.9557674,22.789928
0,635,646409.5,985879.25,11597994.0,11632172.0,0.165,-0.005,-6.76,0.8388602,0.40916806,1.9512715,15.778129,1.8754616,16.461279
0,636,529385.625,1660464.0,11521832.0,5169514.5,0.16333333333333333,-0.005,-2.725,1.2394495,1.6863141,2.8186612,15.135185,1.9654738,10.40992
0,637,3234852.0,1367501.5,11571571.0,7331722.0,0.165,-0.005,-4.075,0.8511416,0.50937796,1.7417911,15.379298,1.8244781,12.81811
0,638,707027.375,927592.1,11512899.0,12948017.0,0.165,-0.005,-7.58,1.12727,1.2653062,2.8524256,15.815073,1.8770834,17.385893
0,639,865256.1875,540005.44,11520273.0,25359742.0,0.165,-0.005,-15.325,1.1123128,1.1336086,3.2244532,16.533087,1.8905907,24.709267
0,640,563371.875,500691.84,11584678.0,37114456.0,0.16666666666666666,-0.005,-22.655,0.97594786,0.708461,3.11409,17.060703,2.0574343,30.070051
0,641,639524.75,721579.25,13418395.0,54783490.0,0.165,-0.085,-33.68,1.286199,2.0044281,4.464312,17.703524,7.08115,36.584263
0,642,617684.3125,1007453.9,17344070.0,67525480.0,0.165,-0.26,-41.63,1.0282375,1.7117168,3.9178457,18.11832,12.096055,40.73517
0,643,2304838.75,720550.4,13773714.0,56122300.0,0.165,-0.105,-34.515,1.0971334,1.4940654,3.9445295,17.730913,7.619136,37.069923
0,644,501673.71875,558296.3,12007293.0,45706916.0,0.165,-0.025,-28.02,1.2424027,1.6379106,4.195796,17.339056,3.849506,33.354923
0,645,663675.0625,503576.1,11624346.0,32315450.0,0.16666666666666666,-0.01,-19.665,0.8970862,0.46115428,2.820961,16.794165,1.948714,28.007744
0,646,1788436.5,492700.97,11549151.0,33143312.0,0.16666666666666666,-0.005,-20.18,1.2097203,1.3911203,3.7948754,16.807146,2.0131078,28.308867
0,647,901956.25,495000.22,11660102.0,41069976.0,0.16666666666666666,-0.01,-25.125,1.0714135,1.0383189,3.5382605,17.139645,2.5160952,31.631777
0,648,502237.65625,554697.8,12210625.0,47226620.0,0.165,-0.035,-28.965,1.0065145,1.0005968,3.4576209,17.372025,4.4338636,33.982162
0,649,1051579.875,511862.56,11698042.0,42491250.0,0.16666666666666666,-0.01,-26.01,1.2595096,1.6286383,4.1278343,17.172573,2.8546665,32.148598
0,650,1676166.25,583122.1,11564883.0,25029568.0,0.165,-0.005,-15.115,0.9149783,0.55303365,2.629812,16.412954,1.8341026,24.580555
0,651,802816.5625,799091.2,11514953.0,17615686.0,0.165,-0.005,-10.49,1.1718453,1.3595834,3.1959443,15.981826,1.902531,20.43282
0,652,1876092.625,687073.3,11544376.0,20618968.0,0.165,-0.005,-12.365,1.0182511,0.886964,2.834947,16.159618,1.8792634,22.210484
0,653,548389.375,556044.25,11543206.0,26310536.0,0.165,-0.005,-15.915,1.0760124,1.0282974,3.1948776,16.447994,1.923984,25.17672
0,654,499047.5625,484458.94,11556072.0,33014948.0,0.16666666666666666,-0.005,-20.1,1.0829504,1.0328293,3.3985298,16.752466,1.9839752,28.287745
0,655,770498.75,484928.06,11564444.0,32919552.0,0.16666666666666666,-0.005,-20.04,1.0576309,0.9568327,3.3148923,16.742882,1.9790239,28.252165
0,656,662143.0625,472349.66,11593230.0,37435308.0,0.16666666666666666,-0.005,-22.855,1.0545741,0.95759493,3.405157,16.930853,2.1134176,30.173256
0,657,777787.8125,476444.53,11567498.0,34882010.0,0.16666666666666666,-0.005,-21.265,1.12879,1.168547,3.5678937,16.815186,2.02181,29.086403
0,658,956001.1875,591316.0,11560600.0,24857484.0,0.165,-0.005,-15.01,1.0320569,0.90151757,3.0006852,16.34954,1.9049783,24.460804
0,659,1015048.5625,621690.56,11545432.0,23551320.0,0.165,-0.005,-14.195,1.0750488,1.0355626,3.0979972,16.275759,1.9198421,23.779837
0,660,482509.4375,637909.9,11542629.0,22978158.0,0.165,-0.005,-13.835,1.0566784,0.98218554,3.029311,16.24267,1.9243951,23.484524
0,661,1272698.0,500471.4,11555560.0,30999864.0,0.16666666666666666,-0.005,-18.84,1.0471923,0.92096466,3.2271116,16.632137,1.9558165,27.401396
0,662,494019.78125,470174.47,11586886.0,38428860.0,0.16666666666666666,-0.005,-23.475,1.1456254,1.2264713,3.7171032,16.94469,2.219782,30.561895
0,663,625167.25,477149.8,11679822.0,40688572.0,0.16666666666666666,-0.01,-24.885,0.98649335,0.7838791,3.279309,17.042158,2.4919212,31.501177
0,664,499445.90625,494978.28,11898292.0,44517356.0,0.16666666666666666,-0.02,-27.275,1.183635,1.4564878,3.9728134,17.180246,3.5328567,32.933983
0,665,539155.8125,496409.38,11959363.0,44832164.0,0.16666666666666666,-0.025,-27.47,1.0181233,0.98303497,3.4658728,17.200079,3.6397371,33.087082
0,666,964082.6875,603370.94,13369499.0,54142430.0,0.165,-0.085,-33.28,1.1955439,1.7696366,4.2027836,17.528196,6.9756565,36.37701
0,667,713302.375,625073.9,13691456.0,55521480.0,0.165,-0.1,-34.14,1.0615805,1.4235263,3.8141832,17.583466,7.50408,36.873196
0,668,1432126.875,478729.44,11746772.0,42381812.0,0.16666666666666666,-0.015,-25.945,1.043008,1.0120181,3.4842966,17.108822,2.8607614,32.14144
0,669,560490.6875,526703.75,11539919.0,29015832.0,0.165,-0.005,-17.605,1.2064542,1.4222357,3.667596,16.5329,1.9775807,26.436499
0,670,819744.1875,625140.56,11611579.0,24166662.0,0.165,-0.01,-14.58,0.82526803,0.31177184,2.34678,16.314236,1.8601075,24.133982
0,671,602018.625,660962.44,11529194.0,23309890.0,0.165,-0.005,-14.045,1.3573022,1.8914496,3.9591122,16.242577,2.0076487,23.567373
0,672,977682.5625,542980.0,11607930.0,28833758.0,0.165,-0.01,-17.49,0.8197492,0.27262294,2.4525595,16.543352,1.8803058,26.4381
0,673,748529.4375,476901.8,11616604.0,40539132.0,0.16666666666666666,-0.01,-24.795,1.2626501,1.6126115,4.1067038,17.02614,2.4996274,31.37903
0,674,956485.25,744594.44,15556717.0,62131790.0,0.165,-0.18,-38.265,1.1136757,1.8128004,4.087101,17.802263,10.125469,39.033676
0,675,2078912.625,750371.6,15621373.0,62153910.0,0.165,-0.185,-38.28,0.980337,1.421404,3.6874008,17.80689,10.174059,39.06397
0,676,2761978.75,474886.5,11609149.0,39049564.0,0.16666666666666666,-0.01,-23.865,1.2676982,1.5950644,4.112596,16.96315,2.3300776,30.772728
0,677,475355.625,649420.44,11590634.0,22571356.0,0.165,-0.005,-13.585,0.9224194,0.58554375,2.6130114,16.222734,1.9277614,23.281418
0,678,1329292.125,790894.75,11553199.0,18316610.0,0.165,-0.005,-10.93,1.0601892,1.0239776,2.8957245,15.972069,1.9571877,20.860893
0,679,675297.625,782886.8,11542212.0,18634466.0,0.165,-0.005,-11.125,1.1183927,1.1957169,3.0778272,15.980721,1.9595325,21.03954
0,680,699153.4375,639728.8,11583706.0,23176904.0,0.165,-0.005,-13.96,0.93353575,0.6183664,2.6444514,16.232754,1.9037111,23.610497
0,681,602438.0625,501012.84,11550455.0,31975582.0,0.16666666666666666,-0.005,-19.45,1.2682096,1.5783249,3.920393,16.628983,2.0397654,27.787613
0,682,2200872.5,628816.7,14128221.0,56772828.0,0.165,-0.12,-34.92,0.92711496,1.0719335,3.412247,17.581604,8.138335,37.32752
0,683,1020221.0,928064.6,19734652.0,71947070.0,0.165,-0.365,-44.39,1.3111994,2.7985232,4.8653836,18.033253,14.299046,41.999863
0,684,2416796.75,688152.3,15418688.0,61119320.0,0.165,-0.175,-37.635,0.95921886,1.3594489,3.6025965,17.706316,9.913769,38.739037
0,685,581523.6875,605591.3,14016334.0,56618336.0,0.165,-0.115,-34.825,1.252737,2.0513756,4.4349403,17.54019,8.006032,37.196056
0,686,1684476.75,463379.38,11610880.0,37261070.0,0.16666666666666666,-0.01,-22.75,1.0134625,0.85591036,3.2934113,16.831448,2.1443243,30.100615
0,687,494950.65625,646026.3,11557366.0,23830872.0,0.165,-0.005,-14.37,1.0148021,0.8764185,2.93938,16.21071,1.9601827,23.927105
0,688,500051.09375,1116322.5,11521352.0,13486691.0,0.165,-0.005,-7.915,1.1743276,1.4213586,3.0686638,15.583031,1.992646,17.735146
0,689,594130.875,1551561.9,11583658.0,8549749.0,0.165,-0.005,-4.835,0.82632506,0.43435714,1.7614266,15.2089205,1.8913178,13.954379
0,690,560288.625,1831881.9,11524809.0,6586093.5,0.16333333333333333,-0.005,-3.61,1.2525972,1.7172885,2.9672616,14.988021,2.0170913,11.985619
0,691,1553124.0,1435565.1,11606271.0,9935524.0,0.165,-0.01,-5.7,0.7932983,0.30895472,1.7297523,15.307046,1.8922684,15.153073
0,692,1974155.25,699310.0,11529012.0,23351564.0,0.165,-0.005,-14.07,1.2589447,1.5812703,3.6686828,16.118792,2.022736,23.636595
0,693,1585494.625,523031.94,13254962.0,53008024.0,0.165,-0.08,-32.575,1.0064418,1.182224,3.600579,17.337181,6.738863,36.037807
0,694,477365.8125,1321562.2,29916956.0,89263260.0,0.165,-0.81,-55.195,1.1653044,2.925744,4.6290684,18.39854,21.368565,46.880497
0,695,550878.3125,4166135.5,47660652.0,113844670.0,0.16,-1.585,-70.53,1.4374279,3.9027,5.3400636,19.21866,29.900679,52.96846
0,696,3436639.5,772706.7,11847260.0,4648070.0,0.165,-0.02,-2.4,0.5033276,-0.66146827,0.32028857,16.276413,1.9839544,9.770998
0,697,839810.4375,10132020.0,11771837.0,1627832.5,0.15,-0.015,-0.515,1.8677677,3.9036744,4.4001646,11.863378,2.5162475,3.4750345
0,698,9275674.0,5502139.5,12441798.0,1698793.6,0.15833333333333333,-0.045,-0.56,-0.43055698,-3.046196,-2.897445,13.5416155,1.9124264,2.4926026
0,699,5197374.5,1189724.5,11918002.0,3195513.5,0.165,-0.02,-1.495,2.423006,5.026947,5.8793745,16.726933,2.4586189,6.3483715
0,700,1620454.875,1171142.2,11603412.0,29851152.0,0.165,-0.01,-18.125,0.77985746,-0.041575506,2.093545,18.259724,1.9578083,26.912336
0,701,3672908.75,1715983.8,11919101.0,48307204.0,0.16333333333333333,-0.02,-29.64,0.32552928,-1.3835887,1.1765479,18.58036,2.0588546,34.438892
0,702,1420219.375,1620545.8,11880209.0,53155260.0,0.16333333333333333,-0.02,-32.665,2.0810742,3.9105647,6.6899886,18.375439,3.1655328,35.765705
0,703,2719199.5,643289.44,11518418.0,35420680.0,0.165,-0.005,-21.6,1.2308654,1.3470539,3.7449386,17.529833,2.1045818,29.319435
0,704,1281444.5,941363.0,11988905.0,15145121.0,0.165,-0.025,-8.95,0.18300286,-1.611292,-0.033830956,16.323946,1.9101726,18.918333
0,705,1116340.5,1324571.2,11502180.0,6925961.5,0.165,-0.005,-3.82,1.3848897,2.032414,3.3140616,15.447729,2.1152794,12.284834
0,706,2455906.5,1534845.1,11534031.0,7538018.5,0.165,-0.005,-4.205,1.6209323,2.7367682,4.105763,15.323784,2.1830947,12.727181
0,707,2328916.75,1038937.7,11766545.0,15569263.0,0.165,-0.015,-9.215,0.48016962,-0.6913446,0.9937723,15.861581,1.9471774,19.210352
0,708,1498855.375,1271777.2,13032982.0,35362748.0,0.165,-0.07,-21.565,0.8531934,0.4756693,2.523987,16.767643,6.207737,29.34658
0,709,1785297.625,721269.25,11880984.0,26776100.0,0.165,-0.02,-16.205,1.5686965,2.5960844,4.692341,16.326464,3.532799,25.240593
0,710,639336.25,795144.2,11566988.0,19285080.0,0.165,-0.005,-11.535,1.1359992,1.2371986,3.1527238,16.002699,2.1388636,21.405037
0,711,514148.28125,1170901.6,11758931.0,12993477.0,0.165,-0.015,-7.605,0.5547617,-0.46274316,1.1193709,15.656587,1.8924103,17.457441
0,712,585264.6875,1492298.9,11564268.0,8152946.0,0.165,-0.005,-4.585,1.111192,1.214871,2.5930111,15.253482,1.9833523,13.5341835
0,713,1290300.0,1423683.0,11558538.0,9341002.0,0.165,-0.005,-5.33,1.437359,2.1553452,3.648549,15.351758,2.0839722,14.470115
0,714,2054826.25,755828.75,11775624.0,18835600.0,0.165,-0.015,-11.25,0.8711745,0.4900962,2.2837849,16.079838,2.6791956,21.22618
0,715,500103.90625,622851.9,14219379.0,31160538.0,0.165,-0.12,-18.94,0.8024321,0.56726843,2.3848805,16.747828,8.19322,27.527925
0,716,722590.4375,665411.75,14858751.0,34237696.0,0.165,-0.15,-20.86,1.3532268,2.216658,4.1320257,16.959967,9.225243,28.773298
0,717,693817.3125,495023.03,12826344.0,27886316.0,0.16666666666666666,-0.06,-16.9,1.2344663,1.7115749,3.638758,16.879976,5.9250793,25.919268
0,718,564445.0,531630.0,11715028.0,19409378.0,0.165,-0.01,-11.61,0.7918613,0.15196282,2.0036182,16.655067,2.227595,21.560053
0,719,510311.15625,562204.8,11593898.0,13304558.0,0.165,-0.005,-7.8,1.023485,0.82706153,2.4713056,16.433071,2.0372944,17.648243
0,720,2641085.25,510260.38,11567918.0,18667380.0,0.16666666666666666,-0.005,-11.145,1.3886542,1.8698249,3.777522,16.917664,2.1948473,20.976377
0,721,970659.3125,479251.62,11606913.0,17176968.0,0.16666666666666666,-0.01,-10.215,0.9611887,0.6085133,2.386627,16.983862,2.0258048,20.184254
0,722,634738.4375,513838.1,11608980.0,19373744.0,0.16666666666666666,-0.01,-11.59,0.923156,0.4830599,2.3254585,17.22763,2.0194862,21.499846
0,723,859353.6875,493543.0,11522583.0,15843807.0,0.16666666666666666,-0.005,-9.385,1.2884983,1.5760187,3.3129046,17.079876,2.1064465,19.27589
0,724,692842.0,492977.5,11537418.0,16016795.0,0.16666666666666666,-0.005,-9.495,1.1318716,1.1062797,2.8194299,17.186895,2.0521355,19.43663
0,725,1341899.0,505701.53,11599337.0,8792694.0,0.16666666666666666,-0.005,-4.985,0.8541948,0.34843385,1.6361122,16.714634,1.962359,14.152288
0,726,800940.1875,854467.8,11520321.0,2258137.8,0.165,-0.005,-0.91,1.1536925,1.3448858,2.0763812,15.898501,2.040888,6.1680946
0,727,1387758.75,988361.8,11525446.0,1550052.8,0.165,-0.005,-0.465,1.2154558,1.5428462,2.1635196,15.7371435,2.0782304,4.556023
0,728,993467.9375,757964.7,11608324.0,2584507.2,0.165,-0.01,-1.115,0.8797052,0.4973673,1.2895967,16.054869,2.0134482,6.854172
0,729,538338.8125,543752.4,11588589.0,5127905.0,0.165,-0.005,-2.7,1.028408,0.8682595,1.9888988,16.459423,2.0884354,10.473236
0,730,627044.9375,519529.5,11565615.0,6042288.5,0.165,-0.005,-3.27,1.2422572,1.4750305,2.7247894,16.565258,2.1763515,11.441309
0,731,501688.0,477454.12,11613001.0,7483539.0,0.16666666666666666,-0.01,-4.17,0.9843448,0.6848976,2.0205224,16.744017,2.1068838,12.964164
0,732,467601.90625,464414.03,11613848.0,9166949.0,0.16666666666666666,-0.01,-5.22,1.0020286,0.7111329,2.163045,16.91045,2.1115549,14.480215
0,733,463552.46875,475748.8,11578890.0,11112156.0,0.16666666666666666,-0.005,-6.435,1.2266486,1.351355,2.9403715,17.067533,2.1584957,16.00639
0,734,500071.90625,471432.06,11601288.0,11495498.0,0.16666666666666666,-0.005,-6.67,1.0821937,0.91980535,2.491935,17.11215,2.08273,16.33849
0,735,1231762.875,631019.0,11629516.0,18845166.0,0.165,-0.01,-11.26,1.0308466,0.70674497,2.598285,17.612082,2.0574093,21.207962
0,736,862694.0,1205544.8,11818413.0,33935556.0,0.165,-0.015,-20.675,1.2044022,1.2576977,3.5540812,18.354906,3.0454767,28.68511
0,737,1445588.625,1327229.0,12167172.0,37158012.0,0.165,-0.03,-22.685,1.2087379,1.3679156,3.6387365,18.46853,4.224007,30.045883
0,738,1345934.75,946200.44,11665541.0,28530206.0,0.165,-0.01,-17.3,0.9916562,0.6080336,2.7459245,18.082857,2.2129607,26.27724
0,739,3353330.0,466755.1,11550250.0,7748422.5,0.16666666666666666,-0.005,-4.335,1.096116,1.0504744,2.3069434,16.763887,1.9915255,13.168718
0,740,1254811.125,774467.5,11516303.0,2218752.2,0.165,-0.005,-0.885,1.2010419,1.4720092,2.2051282,16.004826,2.0391495,6.03036
0,741,507747.90625,1306339.8,11551995.0,997179.5,0.165,-0.005,-0.12,0.90898466,0.6900265,1.0500252,15.411149,1.9778965,2.712459
0,742,1225074.875,1339828.4,11551044.0,1001152.9,0.165,-0.005,-0.125,0.95939654,0.8376572,1.2249672,15.373685,1.9997118,2.7661188
0,743,622612.6875,1133543.9,11540678.0,1215924.8,0.165,-0.005,-0.26,1.1927955,1.4961486,2.0458863,15.568566,2.1017883,3.5302274
0,744,484056.59375,979702.8,11584017.0,1670207.6,0.165,-0.005,-0.54,0.9819383,0.84715784,1.5259765,15.730519,2.0696132,4.9145308
0,745,2300221.0,527109.94,11615959.0,7283949.0,0.165,-0.01,-4.045,0.9530602,0.65419465,1.9469512,16.496777,2.091401,12.769264
0,746,628495.4375,534118.1,11586867.0,20746724.0,0.165,-0.005,-12.445,1.2508174,1.4339452,3.440349,17.366594,2.2369428,22.23493
0,747,500417.1875,920502.6,12632940.0,36447270.0,0.165,-0.055,-22.24,1.1345152,1.3217026,3.5139618,18.05699,5.4629545,29.758188
0,748,5053965.0,564388.56,11669004.0,24469832.0,0.165,-0.01,-14.77,0.9417634,0.54132205,2.6028013,17.460974,2.258053,24.280058
0,749,479920.90625,457712.62,11578044.0,15012936.0,0.16666666666666666,-0.005,-8.865,1.2168142,1.3916861,3.1326995,16.855556,2.1428144,18.757511
0,750,1242463.75,853190.6,11575547.0,4232653.5,0.165,-0.005,-2.14,1.0740244,1.0991406,2.1176069,15.870545,2.068192,9.275066
0,751,1185923.375,1324071.6,11611315.0,1757536.8,0.165,-0.01,-0.595,0.8754719,0.5775603,1.2165295,15.38762,1.9909359,5.0304203
0,752,818444.0625,1497889.9,11562298.0,1430442.2,0.165,-0.005,-0.39,1.0999562,1.2636924,1.8340913,15.22625,2.0295587,4.133756
0,753,2868226.25,929319.8,11560918.0,4507770.0,0.165,-0.005,-2.315,1.1409869,1.3126162,2.3130655,15.773834,2.0202637,9.621393
0,754,2427250.25,449061.2,11605622.0,18886746.0,0.16666666666666666,-0.01,-11.285,1.0085753,0.78518045,2.5904717,16.883528,2.0130095,21.215492
0,755,466943.40625,814537.3,14151104.0,42817204.0,0.165,-0.12,-26.215,1.1411351,1.5641892,3.6459823,17.927158,8.190972,32.304283
0,756,585101.375,1997334.6,21814236.0,66848532.0,0.16333333333333333,-0.455,-41.21,1.2838316,2.4247417,4.3750014,18.716133,16.014626,40.48822
0,757,2575078.75,935573.25,13662301.0,42722612.0,0.165,-0.1,-26.155,0.93296903,0.8943413,3.0224743,18.07811,7.374292,32.29845
0,758,2269080.75,450387.7,11563128.0,13831570.0,0.16666666666666666,-0.005,-8.13,1.1286793,1.146288,2.7901368,16.81431,2.0867233,17.976677
0,759,467265.0,983597.1,11544127.0,2129509.2,0.165,-0.005,-0.83,1.1673187,1.4153308,2.1654632,15.721172,2.1169338,5.809651
0,760,2876469.5,1273163.4,11585596.0,1060454.8,0.165,-0.005,-0.16,0.9150815,0.70777684,1.1349944,15.433698,2.054562,2.898085
0,761,846661.0625,1217607.8,11575945.0,1035440.94,0.165,-0.005,-0.145,0.9796985,0.8923123,1.3056056,15.47791,2.074041,2.8235252
0,762,1571225.5,727275.75,11559331.0,1953028.8,0.165,-0.005,-0.72,1.1876836,1.4309047,2.1640933,16.055115,2.1416178,5.451176
0,763,2462196.0,468070.5,11602886.0,10938728.0,0.16666666666666666,-0.01,-6.325,1.0229785,0.7770258,2.2791133,17.202448,2.0958338,15.8935795
0,764,487914.25,1073382.2,11621905.0,29183860.0,0.165,-0.01,-17.71,1.1138859,0.95780754,3.1836462,18.249353,2.2718148,26.551706
0,765,1022845.25,1720411.4,12802623.0,43546588.0,0.16333333333333333,-0.06,-26.67,1.225193,1.5488305,3.8801298,18.798937,5.868899,32.562572
0,766,1293476.75,1817772.4,13312516.0,46330536.0,0.16333333333333333,-0.08,-28.405,1.1405109,1.3672972,3.6742353,18.87232,6.8286705,33.6268
