,epoch,train_loss,train_mse,test_mse,dev_mse,acc_train,acc_test,acc_dev,mean_pred_train,mean_pred_dev,mean_pred_test,std_pred_train,std_pred_dev,std_pred_test
0,363,24209.986328125,24473.139,88612.83,240691.62,2.3,0.5,-0.4,5.1165037,7.624321,7.066066,7.1710844,7.8108315,7.9191275
0,364,26632.5810546875,24420.191,88645.805,240674.05,2.3,0.5,-0.4,5.155478,7.6784067,7.1345,7.1866965,7.820834,7.9416337
0,365,25156.22265625,24368.596,88685.32,240742.8,2.3,0.5,-0.4,5.163081,7.6865845,7.1456122,7.197165,7.8280425,7.953173
0,366,28355.765625,24315.908,88734.65,240931.78,2.3,0.5,-0.4,5.1330523,7.6370406,7.084296,7.1993227,7.830043,7.948634
0,367,25219.6357421875,24266.969,88771.14,241178.47,2.3,0.5,-0.4,5.0842752,7.56295,6.988324,7.1963553,7.8280272,7.932992
0,368,23690.8310546875,24209.82,88693.17,241156.92,2.3,0.5,-0.4,5.12854,7.626811,7.0561857,7.2094235,7.839658,7.9480867
0,369,23726.482421875,24157.523,88638.94,241146.42,2.3,0.5,-0.4,5.162639,7.675893,7.1085157,7.2212205,7.849495,7.961764
0,370,23686.3330078125,24105.541,88610.52,241228.95,2.3,0.5,-0.4,5.1568575,7.668206,7.091362,7.225592,7.8525634,7.960691
0,371,24922.93359375,24055.654,88577.58,241240.05,2.3,0.5,-0.4,5.177092,7.696257,7.1198664,7.234368,7.8588943,7.9702883
0,372,25528.580078125,24008.1,88515.27,241181.4,2.3,0.5,-0.4,5.2246614,7.767774,7.1988726,7.2486653,7.8691406,7.988865
0,373,26730.23828125,23962.816,88491.516,241170.97,2.3,0.5,-0.4,5.258792,7.816783,7.2538147,7.2607174,7.877782,8.003904
0,374,25784.2509765625,23920.375,88462.7,241157.0,2.316666666666667,0.5,-0.4,5.295609,7.871001,7.3135934,7.2722898,7.885897,8.018009
0,375,24568.2802734375,23864.719,88489.78,241282.45,2.316666666666667,0.5,-0.4,5.2779803,7.8434896,7.2773147,7.2749553,7.8864493,8.0155115
0,376,22985.583984375,23801.773,88623.766,241613.95,2.316666666666667,0.5,-0.4,5.1771693,7.690984,7.0967226,7.2648554,7.8756447,7.9899573
0,377,23740.216796875,23752.65,88676.36,241756.88,2.316666666666667,0.5,-0.4,5.147771,7.646716,7.042659,7.2663474,7.8744493,7.985949
0,378,21450.7822265625,23710.26,88725.02,242029.72,2.316666666666667,0.5,-0.4,5.0775423,7.545002,6.9128466,7.259062,7.8675203,7.962509
0,379,25675.1240234375,23670.244,88754.445,242275.16,2.316666666666667,0.5,-0.4,5.0342484,7.4798965,6.825694,7.254802,7.8635063,7.944766
0,380,23323.9775390625,23603.787,88610.516,241935.28,2.3333333333333335,0.5,-0.4,5.185712,7.7001686,7.0856156,7.2850876,7.886241,7.99664
0,381,27478.7822265625,23558.045,88612.21,241930.03,2.3333333333333335,0.5,-0.4,5.224703,7.753311,7.1478806,7.2975993,7.8951187,8.014352
0,382,25199.2802734375,23510.33,88680.625,242033.16,2.3333333333333335,0.5,-0.4,5.2178426,7.7363753,7.131401,7.3037353,7.899035,8.021492
0,383,23943.13671875,23466.705,88885.766,242475.6,2.3333333333333335,0.5,-0.4,5.0913,7.539252,6.902816,7.2906666,7.8879423,7.9918966
0,384,25251.0224609375,23441.625,89057.86,242872.58,2.3333333333333335,0.5,-0.45,4.996179,7.3908067,6.729023,7.2829466,7.8816614,7.9699097
0,385,26054.0068359375,23397.908,89128.45,243010.62,2.3333333333333335,0.5,-0.45,4.983945,7.366487,6.7032614,7.28847,7.885057,7.9734535
0,386,20715.076171875,23327.236,89040.13,242827.72,2.3333333333333335,0.5,-0.45,5.068933,7.4895988,6.8489733,7.3085084,7.899919,8.004561
0,387,25186.0859375,23270.408,88907.82,242621.28,2.3333333333333335,0.5,-0.4,5.169597,7.640773,7.021329,7.329818,7.916275,8.035548
0,388,22584.3212890625,23225.389,89009.11,242906.47,2.3333333333333335,0.5,-0.45,5.1080394,7.548312,6.9079566,7.324001,7.909133,8.0155325
0,389,25708.9072265625,23176.57,88943.484,242721.83,2.35,0.5,-0.4,5.201879,7.687812,7.0717254,7.344809,7.923049,8.047018
0,390,27599.73828125,23232.473,88788.09,242122.8,2.3333333333333335,0.5,-0.4,5.482847,8.1066885,7.569524,7.3979077,7.9633956,8.14118
0,391,22802.0771484375,23167.064,88901.125,242248.72,2.3333333333333335,0.5,-0.4,5.447975,8.053822,7.5130873,7.3997064,7.9587336,8.138627
0,392,22320.4453125,23041.3,89289.48,243084.28,2.35,0.5,-0.45,5.1335998,7.58378,6.9655037,7.3555202,7.914232,8.04859
0,393,23879.66015625,23094.598,89792.51,244109.53,2.35,0.45,-0.45,4.843148,7.150508,6.4558587,7.3147492,7.8752847,7.9622207
0,394,27280.228515625,23148.525,90098.01,244692.53,2.35,0.45,-0.45,4.7126365,6.9550476,6.224893,7.2987986,7.8581886,7.9236956
0,395,26850.244140625,22998.111,89919.57,244243.7,2.35,0.45,-0.45,4.8500905,7.156832,6.4674644,7.326925,7.8763704,7.9723997
0,396,24336.0390625,22863.365,89468.51,243156.28,2.35,0.45,-0.45,5.226607,7.713872,7.128066,7.3933077,7.9285345,8.094515
0,397,22695.0576171875,22976.396,89336.69,242515.38,2.35,0.45,-0.4,5.5536447,8.19562,7.7042465,7.454852,7.978659,8.207814
0,398,21807.5068359375,22986.67,89367.95,242476.53,2.35,0.45,-0.4,5.615809,8.285987,7.812308,7.4717436,7.990406,8.233713
0,399,23399.0517578125,22764.139,89568.484,243084.92,2.35,0.45,-0.45,5.3433685,7.8768997,7.33068,7.432669,7.9520655,8.152842
0,400,25013.5693359375,22737.412,90156.25,244361.55,2.35,0.45,-0.45,4.9256196,7.2492547,6.59406,7.371338,7.89556,8.02964
0,401,25718.5380859375,22743.676,90389.74,244736.58,2.35,0.4,-0.45,4.836289,7.1094003,6.4360313,7.364938,7.8878937,8.013251
0,402,23233.7294921875,22620.242,90177.85,244152.7,2.35,0.45,-0.45,5.01758,7.3728285,6.7569666,7.403587,7.9177856,8.084476
0,403,23084.04296875,22566.367,90029.59,243635.4,2.3666666666666667,0.45,-0.45,5.208554,7.6508646,7.0955896,7.4439435,7.9500594,8.158862
0,404,26158.96484375,22543.262,90002.41,243470.1,2.3666666666666667,0.45,-0.45,5.291464,7.7700396,7.2420983,7.466117,7.9687033,8.19592
0,405,24740.078125,22498.166,90028.484,243555.53,2.3666666666666667,0.45,-0.45,5.2847953,7.7600265,7.228915,7.471589,7.9725266,8.197771
0,406,23533.2568359375,22435.637,90106.92,243873.55,2.3666666666666667,0.45,-0.45,5.185486,7.6161256,7.051651,7.460565,7.96222,8.16646
0,407,23294.4775390625,22409.209,90283.6,244481.97,2.3666666666666667,0.4,-0.45,5.0060315,7.3529716,6.7288604,7.4355593,7.9415474,8.106869
0,408,23860.947265625,22363.363,90230.64,244528.9,2.3666666666666667,0.45,-0.45,5.0143037,7.3678603,6.7372985,7.4423003,7.9486723,8.1087
0,409,22593.7578125,22308.896,89981.82,243987.88,2.3666666666666667,0.45,-0.45,5.221511,7.676586,7.1003675,7.48413,7.984584,8.180208
0,410,23950.8408203125,22300.613,89878.81,243759.1,2.3666666666666667,0.45,-0.45,5.3447847,7.8592577,7.313903,7.5120893,8.008749,8.224627
0,411,22728.8583984375,22229.982,89971.08,244069.0,2.3833333333333333,0.45,-0.45,5.2572217,7.727128,7.154467,7.5050764,8.0016165,8.201189
0,412,22388.30859375,22190.945,90295.336,244851.72,2.3833333333333333,0.4,-0.45,5.019983,7.3712645,6.7326555,7.4733634,7.972081,8.130883
0,413,26652.7177734375,22205.723,90535.41,245457.7,2.3833333333333333,0.4,-0.5,4.8740945,7.1542296,6.469455,7.4545736,7.954155,8.08413
0,414,23852.4296875,22172.768,90581.14,245643.34,2.3833333333333333,0.4,-0.5,4.85585,7.127124,6.4308915,7.4560337,7.953574,8.076887
0,415,24358.7080078125,22092.691,90521.016,245499.66,2.3833333333333333,0.4,-0.5,4.9309225,7.2334733,6.55659,7.472125,7.9644113,8.101811
0,416,22161.404296875,22015.818,90393.05,245246.1,2.3833333333333333,0.4,-0.5,5.0402393,7.393262,6.7424994,7.4928617,7.9791174,8.134969
0,417,22519.861328125,21962.316,90273.58,245046.12,2.3833333333333333,0.45,-0.5,5.1406026,7.5423765,6.9117975,7.511144,7.991708,8.162302
0,418,21385.287109375,21952.885,90079.17,244631.97,2.3833333333333333,0.45,-0.45,5.32972,7.8270216,7.239527,7.543698,8.016554,8.216613
0,419,25341.3056640625,21906.207,90093.58,244750.3,2.3833333333333333,0.45,-0.45,5.3144445,7.8060517,7.2068315,7.543153,8.012625,8.207458
0,420,23038.015625,21842.852,90201.45,245084.67,2.3833333333333333,0.45,-0.5,5.2085238,7.651422,7.0181456,7.529784,7.997035,8.173665
0,421,23136.3046875,21818.418,90469.18,245705.75,2.3833333333333333,0.4,-0.5,5.020226,7.372084,6.685824,7.504644,7.970815,8.117783
0,422,26927.326171875,21871.025,90852.62,246439.92,2.3833333333333333,0.4,-0.5,4.824066,7.080097,6.342908,7.4805646,7.945563,8.064084
0,423,20466.08935546875,21768.754,90736.85,246070.3,2.3833333333333333,0.4,-0.5,4.938017,7.2475357,6.5460014,7.5047584,7.960541,8.106665
0,424,22358.29052734375,21688.729,90622.66,245669.3,2.3833333333333333,0.4,-0.5,5.077858,7.448867,6.790506,7.531565,7.9790587,8.156169
0,425,22432.0703125,21663.404,90478.34,245123.6,2.3833333333333333,0.4,-0.5,5.2867074,7.7525992,7.1574554,7.5702686,8.008901,8.228979
0,426,24590.5595703125,21673.184,90484.61,244888.03,2.3833333333333333,0.4,-0.45,5.4072742,7.924089,7.3692,7.5955486,8.027422,8.2752
0,427,23190.62841796875,21596.924,90684.4,245163.84,2.3833333333333333,0.4,-0.5,5.31166,7.7738905,7.2035837,7.587774,8.016096,8.257092
0,428,22896.9326171875,21533.2,91003.99,245704.6,2.3833333333333333,0.4,-0.5,5.130913,7.4984703,6.8892965,7.566977,7.9921546,8.212456
0,429,24995.6005859375,21528.178,91332.17,246284.22,2.3833333333333333,0.35000000000000003,-0.5,4.9639163,7.2455015,6.5965624,7.546709,7.9696665,8.167862
0,430,24625.25,21479.785,91337.31,246269.17,2.4,0.35000000000000003,-0.5,4.9885397,7.280658,6.637564,7.555791,7.974303,8.178209
0,431,22478.330078125,21417.404,91117.07,245718.95,2.4166666666666665,0.4,-0.5,5.1881175,7.578096,6.9888506,7.5938263,8.004052,8.244681
0,432,22487.33984375,21422.688,91008.8,245329.05,2.4,0.4,-0.5,5.356735,7.830411,7.28853,7.627403,8.029594,8.302901
0,433,23237.0380859375,21359.207,91156.3,245551.84,2.4166666666666665,0.4,-0.5,5.2854767,7.723281,7.1658125,7.621749,8.0189905,8.286423
0,434,20862.31005859375,21301.363,91411.61,246040.05,2.4166666666666665,0.35000000000000003,-0.5,5.1288433,7.4875503,6.8908257,7.601672,7.9964995,8.242004
0,435,22844.697265625,21280.842,91584.37,246491.08,2.4166666666666665,0.35000000000000003,-0.5,5.006325,7.306137,6.6700087,7.584432,7.979396,8.200098
0,436,22240.6796875,21254.01,91667.305,246697.33,2.4166666666666665,0.35000000000000003,-0.5,4.9702573,7.2487364,6.5987577,7.579949,7.973872,8.185774
0,437,23653.8310546875,21191.117,91509.59,246498.28,2.4166666666666665,0.35000000000000003,-0.5,5.0581684,7.379382,6.743193,7.593749,7.9852424,8.205255
0,438,22895.7109375,21156.312,91285.33,245997.53,2.4166666666666665,0.35000000000000003,-0.5,5.2573543,7.674455,7.087683,7.6272945,8.012695,8.264795
0,439,21905.5390625,21198.004,91179.1,245614.95,2.4166666666666665,0.4,-0.5,5.4513936,7.958375,7.4239974,7.662138,8.041393,8.32763
0,440,20557.828125,21113.55,91287.45,245895.8,2.4166666666666665,0.35000000000000003,-0.5,5.36162,7.822757,7.262899,7.652407,8.029257,8.301512
0,441,23555.0009765625,21035.71,91540.72,246376.78,2.4166666666666665,0.35000000000000003,-0.5,5.204359,7.581914,6.986554,7.6353354,8.01115,8.263017
0,442,24079.7900390625,20996.014,91658.195,246550.08,2.4166666666666665,0.35000000000000003,-0.5,5.171874,7.527504,6.9284506,7.6380553,8.012072,8.261693
0,443,22372.912109375,20988.754,91984.59,247264.34,2.4166666666666665,0.35000000000000003,-0.55,4.9729743,7.225084,6.5725265,7.611196,7.9881997,8.202162
0,444,23485.5634765625,20944.367,91966.14,247309.5,2.4166666666666665,0.35000000000000003,-0.55,4.989798,7.247042,6.5937777,7.617993,7.994558,8.206228
0,445,21874.02001953125,20883.55,91796.04,246996.67,2.4166666666666665,0.35000000000000003,-0.5,5.111609,7.426853,6.803008,7.6423354,8.016114,8.245209
0,446,20014.591796875,20860.945,91609.99,246600.53,2.4166666666666665,0.35000000000000003,-0.5,5.2724323,7.66354,7.08123,7.673834,8.045261,8.298628
0,447,21781.4794921875,20821.22,91646.47,246714.28,2.4166666666666665,0.35000000000000003,-0.5,5.2611723,7.6409225,7.054082,7.676291,8.047937,8.296357
0,448,21680.869140625,20770.98,91789.54,247161.05,2.4166666666666665,0.35000000000000003,-0.5,5.1338124,7.448556,6.8221145,7.660314,8.0345125,8.256014
0,449,21254.7080078125,20738.6,91843.67,247436.66,2.4166666666666665,0.35000000000000003,-0.55,5.072561,7.3564744,6.70551,7.6542306,8.0302305,8.234018
0,450,22574.2177734375,20694.344,91733.01,247335.1,2.4166666666666665,0.35000000000000003,-0.55,5.1327896,7.4461837,6.8026056,7.6671133,8.041923,8.249228
0,451,21708.119140625,20657.162,91752.055,247481.97,2.4166666666666665,0.35000000000000003,-0.55,5.1157975,7.4195814,6.7640457,7.667521,8.04249,8.240999
0,452,23579.48486328125,20620.176,91778.664,247568.83,2.4166666666666665,0.35000000000000003,-0.55,5.1145225,7.414406,6.7551107,7.6714168,8.046008,8.241407
0,453,22220.470703125,20582.79,91752.92,247465.25,2.433333333333333,0.35000000000000003,-0.55,5.168892,7.4924417,6.847457,7.685079,8.056883,8.262551
0,454,20973.28955078125,20566.082,91628.945,247171.7,2.4166666666666665,0.35000000000000003,-0.5,5.292674,7.676338,7.061775,7.710077,8.078795,8.3041935
0,455,22120.17578125,20572.727,91570.95,246959.47,2.433333333333333,0.35000000000000003,-0.5,5.399472,7.833387,7.24785,7.7336154,8.09949,8.342927
0,456,25152.369140625,20506.93,91626.39,247195.16,2.45,0.35000000000000003,-0.5,5.333964,7.735634,7.127289,7.728941,8.095247,8.323863
0,457,20904.5712890625,20437.455,91878.73,247775.4,2.45,0.35000000000000003,-0.55,5.147174,7.455519,6.7976785,7.706113,8.072593,8.271456
0,458,18372.36474609375,20407.057,92045.26,248036.75,2.45,0.35000000000000003,-0.55,5.080676,7.3511925,6.6799192,7.703256,8.067702,8.260145
0,459,20922.0458984375,20367.807,91995.086,247920.25,2.45,0.35000000000000003,-0.55,5.131484,7.424163,6.7651734,7.7175555,8.079359,8.281569
0,460,19137.0146484375,20335.943,91945.195,247778.6,2.45,0.35000000000000003,-0.55,5.1870327,7.5038033,6.8589773,7.7312784,8.089823,8.303965
0,461,21204.05419921875,20344.207,91820.3,247345.12,2.45,0.35000000000000003,-0.55,5.352645,7.746801,7.1492143,7.763568,8.116345,8.362973
0,462,22628.541015625,20343.47,91776.12,247199.83,2.45,0.35000000000000003,-0.55,5.421839,7.8501244,7.2684584,7.779307,8.128037,8.387007
0,463,20007.11962890625,20250.232,91888.64,247602.47,2.45,0.35000000000000003,-0.55,5.281074,7.6422625,7.0149794,7.7601624,8.108538,8.341501
0,464,20069.7470703125,20202.082,92120.78,248247.6,2.45,0.35000000000000003,-0.55,5.086898,7.353451,6.666436,7.732412,8.082051,8.279203
0,465,20475.1279296875,20183.104,92221.19,248581.3,2.45,0.35000000000000003,-0.55,5.0088215,7.238885,6.52143,7.722165,8.071863,8.250093
0,466,19345.96826171875,20135.604,92120.61,248472.6,2.45,0.35000000000000003,-0.55,5.062911,7.320302,6.6072745,7.7314177,8.079725,8.260152
0,467,20348.9912109375,20093.412,92043.516,248260.1,2.45,0.35000000000000003,-0.55,5.1442666,7.439779,6.746704,7.747602,8.091497,8.286086
0,468,22359.0224609375,20059.709,92052.195,248202.16,2.45,0.35000000000000003,-0.55,5.1800942,7.490297,6.8069167,7.7573466,8.096873,8.299804
0,469,20675.4443359375,20028.896,92013.805,248123.2,2.45,0.35000000000000003,-0.55,5.217625,7.549222,6.8714776,7.767019,8.102311,8.310809
0,470,20545.37451171875,19991.084,92073.47,248343.72,2.45,0.35000000000000003,-0.55,5.159395,7.467496,6.7664213,7.760884,8.094271,8.289282
0,471,22962.3515625,19956.541,92060.77,248469.53,2.45,0.35000000000000003,-0.55,5.143929,7.447885,6.730797,7.759174,8.091575,8.2762985
0,472,18010.9833984375,19921.83,92019.2,248495.95,2.45,0.35000000000000003,-0.55,5.162326,7.4758196,6.7540283,7.763952,8.095583,8.276966
0,473,23512.494140625,19887.934,92033.33,248530.67,2.45,0.35000000000000003,-0.55,5.175308,7.492345,6.770724,7.770225,8.1005,8.282604
0,474,22752.65625,19870.988,92266.42,249118.17,2.45,0.3,-0.55,5.0249677,7.265474,6.498124,7.751754,8.084598,8.2380295
0,475,20816.03955078125,19844.668,92344.01,249319.45,2.45,0.3,-0.55,4.9941716,7.2151995,6.4354935,7.7515435,8.085058,8.230194
0,476,19092.2919921875,19782.947,92146.69,248807.97,2.45,0.35000000000000003,-0.55,5.1650205,7.4655137,6.7319593,7.783821,8.11371,8.287635
0,477,18500.7568359375,19808.664,91994.08,248183.12,2.45,0.35000000000000003,-0.55,5.395064,7.805211,7.1409173,7.828126,8.151902,8.370088
0,478,18846.115234375,19794.553,92064.086,248148.16,2.466666666666667,0.35000000000000003,-0.55,5.4279532,7.8503256,7.201445,7.8407826,8.161143,8.3900585
0,479,20316.58349609375,19746.08,92194.56,248282.53,2.466666666666667,0.35000000000000003,-0.55,5.393731,7.794591,7.143968,7.8429866,8.160794,8.390379
0,480,19547.556640625,19655.662,92621.28,249119.9,2.466666666666667,0.3,-0.55,5.1236215,7.3842826,6.669908,7.807261,8.125082,8.318384
0,481,21560.66650390625,19742.361,93268.85,250374.28,2.45,0.25,-0.6,4.8013334,6.8962297,6.099557,7.7613864,8.082178,8.225576
0,482,20926.80712890625,19798.664,93622.734,250912.17,2.45,0.25,-0.6,4.6911783,6.723314,5.902482,7.74624,8.065731,8.195241
0,483,23284.7607421875,19637.383,93332.664,250225.95,2.466666666666667,0.25,-0.6,4.8692913,6.9839463,6.2130055,7.7748055,8.087905,8.250825
0,484,20039.41015625,19540.1,93063.84,249618.97,2.4833333333333334,0.3,-0.6,5.0462475,7.245782,6.520623,7.8030896,8.110165,8.304022
0,485,22226.33544921875,19554.096,92704.875,248667.66,2.466666666666667,0.3,-0.55,5.3737497,7.7319846,7.094283,7.8566513,8.156548,8.406664
0,486,21216.697265625,19657.164,92631.45,248243.83,2.466666666666667,0.3,-0.55,5.572919,8.023939,7.4422584,7.892151,8.187593,8.4743395
0,487,21029.7568359375,19549.697,92873.36,248517.55,2.466666666666667,0.3,-0.55,5.4648614,7.85002,7.2549057,7.8812237,8.172561,8.456549
0,488,19467.41357421875,19411.502,93395.2,249557.2,2.4833333333333334,0.25,-0.6,5.1103497,7.3127947,6.6330824,7.831009,8.120081,8.358759
0,489,22400.7529296875,19464.332,93939.39,250591.6,2.4833333333333334,0.25,-0.6,4.8385177,6.90331,6.155015,7.7937846,8.081537,8.282301
0,490,20570.42578125,19529.643,94306.55,251218.42,2.4833333333333334,0.2,-0.6,4.702734,6.696242,5.9149213,7.7773924,8.063301,8.246823
0,491,22307.1611328125,19427.998,94154.69,250888.4,2.4833333333333334,0.25,-0.6,4.793275,6.830514,6.072931,7.7955537,8.077403,8.278253
0,492,20229.87548828125,19289.158,93684.33,249952.47,2.4833333333333334,0.25,-0.6,5.0531034,7.219438,6.526886,7.839569,8.116662,8.35931
0,493,18779.14697265625,19294.916,93332.78,249149.6,2.4833333333333334,0.25,-0.55,5.3352375,7.640193,7.0178328,7.8859572,8.159192,8.445004
0,494,21344.736328125,19288.615,93267.53,249068.58,2.4833333333333334,0.25,-0.55,5.3941817,7.7291336,7.114601,7.896403,8.16721,8.4592085
0,495,18832.04296875,19198.303,93436.016,249540.16,2.4833333333333334,0.25,-0.6,5.243994,7.505792,6.8473577,7.875157,8.142891,8.411944
0,496,21728.5078125,19155.426,93697.59,250062.67,2.4833333333333334,0.25,-0.6,5.092774,7.279677,6.5834513,7.8560243,8.1197195,8.369675
0,497,20505.28515625,19128.623,93820.26,250292.28,2.4833333333333334,0.25,-0.6,5.0463247,7.208337,6.4994636,7.8525367,8.112973,8.357293
0,498,20357.935546875,19093.08,93830.58,250117.58,2.5,0.25,-0.6,5.112291,7.301465,6.6182337,7.8691764,8.125027,8.387353
0,499,21618.11083984375,19088.31,93710.9,249639.66,2.5,0.25,-0.6,5.279969,7.549076,6.917652,7.902669,8.153566,8.449427
